Fight_Card,Date,Location,Title_Fight,Referee,Decision,Winner,Weightclass,R_Fighter,R_Knockdowns,R_Sig_Str_Landed,R_Sig_Str_Thrown,R_Str_Landed,R_Str_Thrown,R_Takedowns_Landed,R_Takedowns_Attempted,R_Sub_Attempted,R_Passes,R_Reversals,R_Sig_Str_Head_Landed,R_Sig_Str_Head_Attempted,R_Sig_Str_Body_Landed,R_Sig_Str_Body_Attempted,R_Sig_Str_Leg_Landed,R_Sig_Str_Leg_Attempted,R_Sig_Str_Distance_Landed,R_Sig_Str_Distance_Attempted,R_Sig_Str_Clinch_Landed,R_Sig_Str_Clinch_Attempted,R_Sig_Str_Ground_Landed,R_Sig_Str_Ground_Attempted,R_Ro1_Knockdowns,R_Ro1_Sig_Str_Landed,R_Ro1_Sig_Str_Thrown,R_Ro1_Str_Landed,R_Ro1_Str_Thrown,R_Ro1_Takedowns_Landed,R_Ro1_Takedowns_Attempted,R_Ro1_Sub_Attempted,R_Ro1_Passes,R_Ro1_Reversals,R_Ro1_Sig_Str_Head_Landed,R_Ro1_Sig_Str_Head_Attempted,R_Ro1_Sig_Str_Body_Landed,R_Ro1_Sig_Str_Body_Attempted,R_Ro1_Sig_Str_Leg_Landed,R_Ro1_Sig_Str_Leg_Attempted,R_Ro1_Sig_Str_Distance_Landed,R_Ro1_Sig_Str_Distance_Attempted,R_Ro1_Sig_Str_Clinch_Landed,R_Ro1_Sig_Str_Clinch_Attempted,R_Ro1_Sig_Str_Ground_Landed,R_Ro1_Sig_Str_Ground_Attempted,R_Ro2_Knockdowns,R_Ro2_Sig_Str_Landed,R_Ro2_Sig_Str_Thrown,R_Ro2_Str_Landed,R_Ro2_Str_Thrown,R_Ro2_Takedowns_Landed,R_Ro2_Takedowns_Attempted,R_Ro2_Sub_Attempted,R_Ro2_Passes,R_Ro2_Reversals,R_Ro2_Sig_Str_Head_Landed,R_Ro2_Sig_Str_Head_Attempted,R_Ro2_Sig_Str_Body_Landed,R_Ro2_Sig_Str_Body_Attempted,R_Ro2_Sig_Str_Leg_Landed,R_Ro2_Sig_Str_Leg_Attempted,R_Ro2_Sig_Str_Distance_Landed,R_Ro2_Sig_Str_Distance_Attempted,R_Ro2_Sig_Str_Clinch_Landed,R_Ro2_Sig_Str_Clinch_Attempted,R_Ro2_Sig_Str_Ground_Landed,R_Ro2_Sig_Str_Ground_Attempted,R_Ro3_Knockdowns,R_Ro3_Sig_Str_Landed,R_Ro3_Sig_Str_Thrown,R_Ro3_Str_Landed,R_Ro3_Str_Thrown,R_Ro3_Takedowns_Landed,R_Ro3_Takedowns_Attempted,R_Ro3_Sub_Attempted,R_Ro3_Passes,R_Ro3_Reversals,R_Ro3_Sig_Str_Head_Landed,R_Ro3_Sig_Str_Head_Attempted,R_Ro3_Sig_Str_Body_Landed,R_Ro3_Sig_Str_Body_Attempted,R_Ro3_Sig_Str_Leg_Landed,R_Ro3_Sig_Str_Leg_Attempted,R_Ro3_Sig_Str_Distance_Landed,R_Ro3_Sig_Str_Distance_Attempted,R_Ro3_Sig_Str_Clinch_Landed,R_Ro3_Sig_Str_Clinch_Attempted,R_Ro3_Sig_Str_Ground_Landed,R_Ro3_Sig_Str_Ground_Attempted,R_Ro4_Knockdowns,R_Ro4_Sig_Str_Landed,R_Ro4_Sig_Str_Thrown,R_Ro4_Str_Landed,R_Ro4_Str_Thrown,R_Ro4_Takedowns_Landed,R_Ro4_Takedowns_Attempted,R_Ro4_Sub_Attempted,R_Ro4_Passes,R_Ro4_Reversals,R_Ro4_Sig_Str_Head_Landed,R_Ro4_Sig_Str_Head_Attempted,R_Ro4_Sig_Str_Body_Landed,R_Ro4_Sig_Str_Body_Attempted,R_Ro4_Sig_Str_Leg_Landed,R_Ro4_Sig_Str_Leg_Attempted,R_Ro4_Sig_Str_Distance_Landed,R_Ro4_Sig_Str_Distance_Attempted,R_Ro4_Sig_Str_Clinch_Landed,R_Ro4_Sig_Str_Clinch_Attempted,R_Ro4_Sig_Str_Ground_Landed,R_Ro4_Sig_Str_Ground_Attempted,R_Ro5_Knockdowns,R_Ro5_Sig_Str_Landed,R_Ro5_Sig_Str_Thrown,R_Ro5_Str_Landed,R_Ro5_Str_Thrown,R_Ro5_Takedowns_Landed,R_Ro5_Takedowns_Attempted,R_Ro5_Sub_Attempted,R_Ro5_Passes,R_Ro5_Reversals,R_Ro5_Sig_Str_Head_Landed,R_Ro5_Sig_Str_Head_Attempted,R_Ro5_Sig_Str_Body_Landed,R_Ro5_Sig_Str_Body_Attempted,R_Ro5_Sig_Str_Leg_Landed,R_Ro5_Sig_Str_Leg_Attempted,R_Ro5_Sig_Str_Distance_Landed,R_Ro5_Sig_Str_Distance_Attempted,R_Ro5_Sig_Str_Clinch_Landed,R_Ro5_Sig_Str_Clinch_Attempted,R_Ro5_Sig_Str_Ground_Landed,R_Ro5_Sig_Str_Ground_Attempted,B_Fighter,B_Knockdowns,B_Sig_Str_Landed,B_Sig_Str_Thrown,B_Str_Landed,B_Str_Thrown,B_Takedowns_Landed,B_Takedowns_Attempted,B_Sub_Attempted,B_Passes,B_Reversals,B_Sig_Str_Head_Landed,B_Sig_Str_Head_Attempted,B_Sig_Str_Body_Landed,B_Sig_Str_Body_Attempted,B_Sig_Str_Leg_Landed,B_Sig_Str_Leg_Attempted,B_Sig_Str_Distance_Landed,B_Sig_Str_Distance_Attempted,B_Sig_Str_Clinch_Landed,B_Sig_Str_Clinch_Attempted,B_Sig_Str_Ground_Landed,B_Sig_Str_Ground_Attempted,B_Ro1_Knockdowns,B_Ro1_Sig_Str_Landed,B_Ro1_Sig_Str_Thrown,B_Ro1_Str_Landed,B_Ro1_Str_Thrown,B_Ro1_Takedowns_Landed,B_Ro1_Takedowns_Attempted,B_Ro1_Sub_Attempted,B_Ro1_Passes,B_Ro1_Reversals,B_Ro1_Sig_Str_Head_Landed,B_Ro1_Sig_Str_Head_Attempted,B_Ro1_Sig_Str_Body_Landed,B_Ro1_Sig_Str_Body_Attempted,B_Ro1_Sig_Str_Leg_Landed,B_Ro1_Sig_Str_Leg_Attempted,B_Ro1_Sig_Str_Distance_Landed,B_Ro1_Sig_Str_Distance_Attempted,B_Ro1_Sig_Str_Clinch_Landed,B_Ro1_Sig_Str_Clinch_Attempted,B_Ro1_Sig_Str_Ground_Landed,B_Ro1_Sig_Str_Ground_Attempted,B_Ro2_Knockdowns,B_Ro2_Sig_Str_Landed,B_Ro2_Sig_Str_Thrown,B_Ro2_Str_Landed,B_Ro2_Str_Thrown,B_Ro2_Takedowns_Landed,B_Ro2_Takedowns_Attempted,B_Ro2_Sub_Attempted,B_Ro2_Passes,B_Ro2_Reversals,B_Ro2_Sig_Str_Head_Landed,B_Ro2_Sig_Str_Head_Attempted,B_Ro2_Sig_Str_Body_Landed,B_Ro2_Sig_Str_Body_Attempted,B_Ro2_Sig_Str_Leg_Landed,B_Ro2_Sig_Str_Leg_Attempted,B_Ro2_Sig_Str_Distance_Landed,B_Ro2_Sig_Str_Distance_Attempted,B_Ro2_Sig_Str_Clinch_Landed,B_Ro2_Sig_Str_Clinch_Attempted,B_Ro2_Sig_Str_Ground_Landed,B_Ro2_Sig_Str_Ground_Attempted,B_Ro3_Knockdowns,B_Ro3_Sig_Str_Landed,B_Ro3_Sig_Str_Thrown,B_Ro3_Str_Landed,B_Ro3_Str_Thrown,B_Ro3_Takedowns_Landed,B_Ro3_Takedowns_Attempted,B_Ro3_Sub_Attempted,B_Ro3_Passes,B_Ro3_Reversals,B_Ro3_Sig_Str_Head_Landed,B_Ro3_Sig_Str_Head_Attempted,B_Ro3_Sig_Str_Body_Landed,B_Ro3_Sig_Str_Body_Attempted,B_Ro3_Sig_Str_Leg_Landed,B_Ro3_Sig_Str_Leg_Attempted,B_Ro3_Sig_Str_Distance_Landed,B_Ro3_Sig_Str_Distance_Attempted,B_Ro3_Sig_Str_Clinch_Landed,B_Ro3_Sig_Str_Clinch_Attempted,B_Ro3_Sig_Str_Ground_Landed,B_Ro3_Sig_Str_Ground_Attempted,B_Ro4_Knockdowns,B_Ro4_Sig_Str_Landed,B_Ro4_Sig_Str_Thrown,B_Ro4_Str_Landed,B_Ro4_Str_Thrown,B_Ro4_Takedowns_Landed,B_Ro4_Takedowns_Attempted,B_Ro4_Sub_Attempted,B_Ro4_Passes,B_Ro4_Reversals,B_Ro4_Sig_Str_Head_Landed,B_Ro4_Sig_Str_Head_Attempted,B_Ro4_Sig_Str_Body_Landed,B_Ro4_Sig_Str_Body_Attempted,B_Ro4_Sig_Str_Leg_Landed,B_Ro4_Sig_Str_Leg_Attempted,B_Ro4_Sig_Str_Distance_Landed,B_Ro4_Sig_Str_Distance_Attempted,B_Ro4_Sig_Str_Clinch_Landed,B_Ro4_Sig_Str_Clinch_Attempted,B_Ro4_Sig_Str_Ground_Landed,B_Ro4_Sig_Str_Ground_Attempted,B_Ro5_Knockdowns,B_Ro5_Sig_Str_Landed,B_Ro5_Sig_Str_Thrown,B_Ro5_Str_Landed,B_Ro5_Str_Thrown,B_Ro5_Takedowns_Landed,B_Ro5_Takedowns_Attempted,B_Ro5_Sub_Attempted,B_Ro5_Passes,B_Ro5_Reversals,B_Ro5_Sig_Str_Head_Landed,B_Ro5_Sig_Str_Head_Attempted,B_Ro5_Sig_Str_Body_Landed,B_Ro5_Sig_Str_Body_Attempted,B_Ro5_Sig_Str_Leg_Landed,B_Ro5_Sig_Str_Leg_Attempted,B_Ro5_Sig_Str_Distance_Landed,B_Ro5_Sig_Str_Distance_Attempted,B_Ro5_Sig_Str_Clinch_Landed,B_Ro5_Sig_Str_Clinch_Attempted,B_Ro5_Sig_Str_Ground_Landed,B_Ro5_Sig_Str_Ground_Attempted
UFC 239: Jones vs. Santos,July 06 2019,Las Vegas Nevada USA,False,Jason Herzog,U-DEC,Claudia Gadelha,Women's Strawweight,Claudia Gadelha,0,40,107,41,108,0,1,0,0,0,36,96,1,4,3,7,37,98,3,9,0,0,0,12,35,12,35,0,0,0,0,0,11,33,0,0,1,2,9,29,3,6,0,0,0,10,31,11,32,0,1,0,0,0,10,28,0,0,0,3,10,28,0,3,0,0,0,18,41,18,41,0,0,0,0,0,15,35,1,4,2,2,18,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Randa Markos,0,25,109,26,110,0,0,0,0,0,19,99,3,4,3,6,17,96,8,13,0,0,0,10,34,10,34,0,0,0,0,0,8,32,1,1,1,1,5,29,5,5,0,0,0,7,35,8,36,0,0,0,0,0,5,30,1,2,1,3,6,31,1,4,0,0,0,8,40,8,40,0,0,0,0,0,6,37,1,1,1,2,6,36,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 239: Jones vs. Santos,July 06 2019,Las Vegas Nevada USA,False,Herb Dean,KO/TKO,Song Yadong,Bantamweight,Alejandro Perez,0,1,14,1,14,0,0,0,0,0,0,11,0,0,1,3,1,14,0,0,0,0,0,1,14,1,14,0,0,0,0,0,0,11,0,0,1,3,1,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Song Yadong,1,8,20,8,20,0,0,0,0,0,6,15,1,2,1,3,7,19,0,0,1,1,1,8,20,8,20,0,0,0,0,0,6,15,1,2,1,3,7,19,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 239: Jones vs. Santos,July 06 2019,Las Vegas Nevada USA,False,Marc Goddard,SUB,Edmen Shahbazyan,Middleweight,Edmen Shahbazyan,0,13,24,13,24,1,1,1,2,0,11,22,1,1,1,1,3,6,0,0,10,18,0,13,24,13,24,1,1,1,2,0,11,22,1,1,1,1,3,6,0,0,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Marshman,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 239: Jones vs. Santos,July 06 2019,Las Vegas Nevada USA,False,Mark Smith,U-DEC,Chance Rencountre,Welterweight,Ismail Naurdiev,0,21,43,56,82,2,2,0,1,0,13,32,8,11,0,0,13,32,7,10,1,1,0,10,20,31,43,1,1,0,0,0,3,10,7,10,0,0,7,17,3,3,0,0,0,1,1,5,6,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,10,22,20,33,1,1,0,1,0,10,22,0,0,0,0,5,14,4,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chance Rencountre,0,4,24,48,112,2,8,0,4,0,1,17,2,6,1,1,3,18,1,1,0,5,0,2,7,7,22,1,2,0,2,0,0,5,1,1,1,1,2,7,0,0,0,0,0,0,7,23,61,1,1,0,1,0,0,5,0,2,0,0,0,3,0,0,0,4,0,2,10,18,29,0,5,0,1,0,1,7,1,3,0,0,1,8,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 239: Jones vs. Santos,July 06 2019,Las Vegas Nevada USA,False,Chris Tognoni,U-DEC,Julia Avila,Women's Bantamweight,Julia Avila,1,49,122,66,142,0,1,0,2,0,30,96,11,16,8,10,28,93,17,23,4,6,0,20,38,32,52,0,0,0,0,0,12,29,6,7,2,2,8,25,12,13,0,0,0,18,51,19,52,0,1,0,0,0,11,39,4,8,3,4,14,43,4,8,0,0,1,11,33,15,38,0,0,0,2,0,7,28,1,1,3,4,6,25,1,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pannie Kianzad,0,33,83,39,95,1,2,0,0,0,26,73,3,6,4,4,25,69,7,13,1,1,0,17,33,18,36,0,0,0,0,0,15,29,1,3,1,1,11,22,6,11,0,0,0,14,38,17,44,1,2,0,0,0,10,33,2,3,2,2,12,35,1,2,1,1,0,2,12,4,15,0,0,0,0,0,1,11,0,0,1,1,2,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Herb Dean,KO/TKO,Francis Ngannou,Heavyweight,Francis Ngannou,1,9,19,9,19,0,0,0,0,0,5,14,1,1,3,4,5,12,0,0,4,7,1,9,19,9,19,0,0,0,0,0,5,14,1,1,3,4,5,12,0,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Junior Dos Santos,0,4,6,4,6,0,0,0,0,0,1,3,1,1,2,2,4,6,0,0,0,0,0,4,6,4,6,0,0,0,0,0,1,3,1,1,2,2,4,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Jason Herzog,KO/TKO,Joseph Benavidez,Flyweight,Jussier Formiga,0,15,48,15,48,1,3,0,1,0,15,47,0,1,0,0,15,48,0,0,0,0,0,7,26,7,26,0,1,0,1,0,7,26,0,0,0,0,7,26,0,0,0,0,0,8,22,8,22,1,2,0,0,0,8,21,0,1,0,0,8,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Benavidez,1,50,115,72,138,0,0,0,1,0,27,77,14,23,9,15,44,107,3,4,3,4,0,21,52,35,67,0,0,0,0,0,10,31,7,13,4,8,21,52,0,0,0,0,1,29,63,37,71,0,0,0,1,0,17,46,7,10,5,7,23,55,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Vance Swerdan,M-DEC,Demian Maia,Welterweight,Demian Maia,0,3,12,74,86,3,9,0,4,1,3,12,0,0,0,0,2,11,0,0,1,1,0,2,5,31,34,1,2,0,1,0,2,5,0,0,0,0,1,4,0,0,1,1,0,0,3,42,48,2,5,0,3,1,0,3,0,0,0,0,0,3,0,0,0,0,0,1,4,1,4,0,2,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Rocco Martin,0,22,95,36,109,0,0,0,2,0,13,81,7,12,2,2,16,86,1,1,5,8,0,3,15,9,21,0,0,0,0,0,2,12,0,2,1,1,2,14,1,1,0,0,0,3,16,7,20,0,0,0,1,0,3,16,0,0,0,0,3,16,0,0,0,0,0,16,64,20,68,0,0,0,1,0,8,53,7,10,1,1,11,56,0,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Travis Metteer,U-DEC,Vinc Pichel,Lightweight,Roosevelt Roberts,0,31,87,34,90,2,3,0,2,0,22,75,6,8,3,4,26,80,5,6,0,1,0,17,43,17,43,1,2,0,0,0,10,35,4,4,3,4,13,38,4,5,0,0,0,10,30,13,33,1,1,0,2,0,8,27,2,3,0,0,9,29,1,1,0,0,0,4,14,4,14,0,0,0,0,0,4,13,0,1,0,0,4,13,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinc Pichel,0,60,101,81,122,3,6,1,6,1,29,55,16,26,15,20,26,62,14,16,20,23,0,18,29,22,33,0,1,0,0,0,3,10,7,10,8,9,9,20,9,9,0,0,0,21,37,29,45,1,2,0,2,1,8,18,7,10,6,9,12,23,3,5,6,9,0,21,35,30,44,2,3,1,4,0,18,27,2,6,1,2,5,19,2,2,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Jason Herzog,KO/TKO,Drew Dober,Lightweight,Drew Dober,1,16,27,17,29,0,0,0,0,0,15,22,0,3,1,2,11,22,1,1,4,4,1,16,27,17,29,0,0,0,0,0,15,22,0,3,1,2,11,22,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polo Reyes,0,5,14,5,14,0,1,0,0,0,4,13,0,0,1,1,5,14,0,0,0,0,0,5,14,5,14,0,1,0,0,0,4,13,0,0,1,1,5,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Herb Dean,KO/TKO,Alonzo Menifield,Light Heavyweight,Alonzo Menifield,0,8,22,8,23,0,0,0,0,0,6,20,1,1,1,1,3,17,1,1,4,4,0,8,22,8,23,0,0,0,0,0,6,20,1,1,1,1,3,17,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Craig,0,7,13,21,28,0,1,0,0,0,3,6,4,7,0,0,4,8,3,5,0,0,0,7,13,21,28,0,1,0,0,0,3,6,4,7,0,0,4,8,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Travis Metteer,U-DEC,Ricardo Ramos,Bantamweight,Ricardo Ramos,0,40,120,48,129,3,3,0,3,0,23,90,8,17,9,13,37,117,1,1,2,2,0,9,39,10,40,1,1,0,3,0,2,25,2,6,5,8,8,38,1,1,0,0,0,17,47,17,47,0,0,0,0,0,11,39,3,4,3,4,17,47,0,0,0,0,0,14,34,21,42,2,2,0,0,0,10,26,3,7,1,1,12,32,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journey Newson,0,38,123,41,127,0,1,1,0,0,9,80,9,18,20,25,37,122,1,1,0,0,0,10,36,12,39,0,1,0,0,0,0,22,3,7,7,7,9,35,1,1,0,0,0,17,59,17,59,0,0,0,0,0,5,38,4,8,8,13,17,59,0,0,0,0,0,11,28,12,29,0,0,1,0,0,4,20,2,3,5,5,11,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Vance Swerdan,KO/TKO,Eryk Anders,Light Heavyweight,Eryk Anders,1,11,15,13,17,0,0,0,0,0,11,15,0,0,0,0,5,8,2,3,4,4,1,11,15,13,17,0,0,0,0,0,11,15,0,0,0,0,5,8,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinicius Moreira,0,2,3,2,3,0,5,0,0,0,0,0,1,2,1,1,2,3,0,0,0,0,0,2,3,2,3,0,5,0,0,0,0,0,1,2,1,1,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Herb Dean,U-DEC,Jared Gordon,Lightweight,Jared Gordon,0,48,79,171,218,2,6,0,5,2,43,72,4,6,1,1,17,32,8,14,23,33,0,19,30,38,54,1,3,0,1,0,17,28,1,1,1,1,12,20,7,10,0,0,0,25,40,47,67,0,0,0,1,1,23,36,2,4,0,0,3,8,1,1,21,31,0,4,9,86,97,1,3,0,3,1,3,8,1,1,0,0,2,4,0,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dan Moret,0,34,73,37,78,2,2,1,4,0,11,45,18,22,5,6,21,49,12,22,1,2,0,24,52,26,54,1,1,0,1,0,9,35,13,15,2,2,13,33,11,19,0,0,0,7,14,8,17,1,1,1,3,0,1,6,3,5,3,3,7,13,0,0,0,1,0,3,7,3,7,0,0,0,0,0,1,4,2,2,0,1,1,3,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Travis Metteer,KO/TKO,Dalcha Lungiambula,Light Heavyweight,Dalcha Lungiambula,1,32,43,64,80,4,6,0,4,0,22,30,9,12,1,1,7,15,2,2,23,26,0,6,10,17,22,2,4,0,1,0,2,5,4,5,0,0,3,7,2,2,1,1,0,10,14,27,34,2,2,0,2,0,5,7,5,7,0,0,1,4,0,0,9,10,1,16,19,20,24,0,0,0,1,0,15,18,0,0,1,1,3,4,0,0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dequan Townsend,0,13,30,32,50,0,0,0,0,0,8,23,4,6,1,1,8,25,2,2,3,3,0,5,14,10,20,0,0,0,0,0,2,10,2,3,1,1,3,12,2,2,0,0,0,7,13,21,27,0,0,0,0,0,5,11,2,2,0,0,4,10,0,0,3,3,0,1,3,1,3,0,0,0,0,0,1,2,0,1,0,0,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Vance Swerdan,SUB,Amanda Ribas,Women's Strawweight,Emily Whitmire,0,7,25,18,37,0,0,0,0,1,4,21,3,4,0,0,4,21,2,2,1,2,0,3,9,14,21,0,0,0,0,1,2,8,1,1,0,0,2,7,0,0,1,2,0,4,16,4,16,0,0,0,0,0,2,13,2,3,0,0,2,14,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amanda Ribas,0,21,41,67,92,2,5,2,3,0,16,35,4,5,1,1,10,22,4,5,7,14,0,5,12,35,43,1,4,1,1,0,5,11,0,1,0,0,3,9,0,1,2,2,0,16,29,32,49,1,1,1,2,0,11,24,4,4,1,1,7,13,4,4,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Ngannou vs. Dos Santos,June 29 2019,Minneapolis Minnesota USA,False,Jason Herzog,KO/TKO,Maurice Greene,Heavyweight,Maurice Greene,2,37,83,39,85,0,0,0,2,0,17,57,9,11,11,15,31,66,4,10,2,7,2,37,83,39,85,0,0,0,2,0,17,57,9,11,11,15,31,66,4,10,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Junior Albini,0,19,44,22,47,0,0,0,0,0,10,30,7,11,2,3,17,40,2,4,0,0,0,19,44,22,47,0,0,0,0,0,10,30,7,11,2,3,17,40,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Moicano vs. The Korean Zombie,June 22 2019,Greenville South Carolina USA,False,Blake Grice,KO/TKO,Chan Sung Jung,Featherweight,Renato Moicano,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chan Sung Jung,1,16,24,18,26,0,0,0,2,0,15,23,0,0,1,1,3,6,0,0,13,18,1,16,24,18,26,0,0,0,2,0,15,23,0,0,1,1,3,6,0,0,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
