Fight_Card,Date,Location,Title_Fight,Referee,Decision,Winner,Weightclass,R_Fighter,R_Knockdowns,R_Sig_Str_Landed,R_Sig_Str_Thrown,R_Str_Landed,R_Str_Thrown,R_Takedowns_Landed,R_Takedowns_Attempted,R_Sub_Attempted,R_Passes,R_Reversals,R_Sig_Str_Head_Landed,R_Sig_Str_Head_Attempted,R_Sig_Str_Body_Landed,R_Sig_Str_Body_Attempted,R_Sig_Str_Leg_Landed,R_Sig_Str_Leg_Attempted,R_Sig_Str_Distance_Landed,R_Sig_Str_Distance_Attempted,R_Sig_Str_Clinch_Landed,R_Sig_Str_Clinch_Attempted,R_Sig_Str_Ground_Landed,R_Sig_Str_Ground_Attempted,R_Ro1_Knockdowns,R_Ro1_Sig_Str_Landed,R_Ro1_Sig_Str_Thrown,R_Ro1_Str_Landed,R_Ro1_Str_Thrown,R_Ro1_Takedowns_Landed,R_Ro1_Takedowns_Attempted,R_Ro1_Sub_Attempted,R_Ro1_Passes,R_Ro1_Reversals,R_Ro1_Sig_Str_Head_Landed,R_Ro1_Sig_Str_Head_Attempted,R_Ro1_Sig_Str_Body_Landed,R_Ro1_Sig_Str_Body_Attempted,R_Ro1_Sig_Str_Leg_Landed,R_Ro1_Sig_Str_Leg_Attempted,R_Ro1_Sig_Str_Distance_Landed,R_Ro1_Sig_Str_Distance_Attempted,R_Ro1_Sig_Str_Clinch_Landed,R_Ro1_Sig_Str_Clinch_Attempted,R_Ro1_Sig_Str_Ground_Landed,R_Ro1_Sig_Str_Ground_Attempted,R_Ro2_Knockdowns,R_Ro2_Sig_Str_Landed,R_Ro2_Sig_Str_Thrown,R_Ro2_Str_Landed,R_Ro2_Str_Thrown,R_Ro2_Takedowns_Landed,R_Ro2_Takedowns_Attempted,R_Ro2_Sub_Attempted,R_Ro2_Passes,R_Ro2_Reversals,R_Ro2_Sig_Str_Head_Landed,R_Ro2_Sig_Str_Head_Attempted,R_Ro2_Sig_Str_Body_Landed,R_Ro2_Sig_Str_Body_Attempted,R_Ro2_Sig_Str_Leg_Landed,R_Ro2_Sig_Str_Leg_Attempted,R_Ro2_Sig_Str_Distance_Landed,R_Ro2_Sig_Str_Distance_Attempted,R_Ro2_Sig_Str_Clinch_Landed,R_Ro2_Sig_Str_Clinch_Attempted,R_Ro2_Sig_Str_Ground_Landed,R_Ro2_Sig_Str_Ground_Attempted,R_Ro3_Knockdowns,R_Ro3_Sig_Str_Landed,R_Ro3_Sig_Str_Thrown,R_Ro3_Str_Landed,R_Ro3_Str_Thrown,R_Ro3_Takedowns_Landed,R_Ro3_Takedowns_Attempted,R_Ro3_Sub_Attempted,R_Ro3_Passes,R_Ro3_Reversals,R_Ro3_Sig_Str_Head_Landed,R_Ro3_Sig_Str_Head_Attempted,R_Ro3_Sig_Str_Body_Landed,R_Ro3_Sig_Str_Body_Attempted,R_Ro3_Sig_Str_Leg_Landed,R_Ro3_Sig_Str_Leg_Attempted,R_Ro3_Sig_Str_Distance_Landed,R_Ro3_Sig_Str_Distance_Attempted,R_Ro3_Sig_Str_Clinch_Landed,R_Ro3_Sig_Str_Clinch_Attempted,R_Ro3_Sig_Str_Ground_Landed,R_Ro3_Sig_Str_Ground_Attempted,R_Ro4_Knockdowns,R_Ro4_Sig_Str_Landed,R_Ro4_Sig_Str_Thrown,R_Ro4_Str_Landed,R_Ro4_Str_Thrown,R_Ro4_Takedowns_Landed,R_Ro4_Takedowns_Attempted,R_Ro4_Sub_Attempted,R_Ro4_Passes,R_Ro4_Reversals,R_Ro4_Sig_Str_Head_Landed,R_Ro4_Sig_Str_Head_Attempted,R_Ro4_Sig_Str_Body_Landed,R_Ro4_Sig_Str_Body_Attempted,R_Ro4_Sig_Str_Leg_Landed,R_Ro4_Sig_Str_Leg_Attempted,R_Ro4_Sig_Str_Distance_Landed,R_Ro4_Sig_Str_Distance_Attempted,R_Ro4_Sig_Str_Clinch_Landed,R_Ro4_Sig_Str_Clinch_Attempted,R_Ro4_Sig_Str_Ground_Landed,R_Ro4_Sig_Str_Ground_Attempted,R_Ro5_Knockdowns,R_Ro5_Sig_Str_Landed,R_Ro5_Sig_Str_Thrown,R_Ro5_Str_Landed,R_Ro5_Str_Thrown,R_Ro5_Takedowns_Landed,R_Ro5_Takedowns_Attempted,R_Ro5_Sub_Attempted,R_Ro5_Passes,R_Ro5_Reversals,R_Ro5_Sig_Str_Head_Landed,R_Ro5_Sig_Str_Head_Attempted,R_Ro5_Sig_Str_Body_Landed,R_Ro5_Sig_Str_Body_Attempted,R_Ro5_Sig_Str_Leg_Landed,R_Ro5_Sig_Str_Leg_Attempted,R_Ro5_Sig_Str_Distance_Landed,R_Ro5_Sig_Str_Distance_Attempted,R_Ro5_Sig_Str_Clinch_Landed,R_Ro5_Sig_Str_Clinch_Attempted,R_Ro5_Sig_Str_Ground_Landed,R_Ro5_Sig_Str_Ground_Attempted,B_Fighter,B_Knockdowns,B_Sig_Str_Landed,B_Sig_Str_Thrown,B_Str_Landed,B_Str_Thrown,B_Takedowns_Landed,B_Takedowns_Attempted,B_Sub_Attempted,B_Passes,B_Reversals,B_Sig_Str_Head_Landed,B_Sig_Str_Head_Attempted,B_Sig_Str_Body_Landed,B_Sig_Str_Body_Attempted,B_Sig_Str_Leg_Landed,B_Sig_Str_Leg_Attempted,B_Sig_Str_Distance_Landed,B_Sig_Str_Distance_Attempted,B_Sig_Str_Clinch_Landed,B_Sig_Str_Clinch_Attempted,B_Sig_Str_Ground_Landed,B_Sig_Str_Ground_Attempted,B_Ro1_Knockdowns,B_Ro1_Sig_Str_Landed,B_Ro1_Sig_Str_Thrown,B_Ro1_Str_Landed,B_Ro1_Str_Thrown,B_Ro1_Takedowns_Landed,B_Ro1_Takedowns_Attempted,B_Ro1_Sub_Attempted,B_Ro1_Passes,B_Ro1_Reversals,B_Ro1_Sig_Str_Head_Landed,B_Ro1_Sig_Str_Head_Attempted,B_Ro1_Sig_Str_Body_Landed,B_Ro1_Sig_Str_Body_Attempted,B_Ro1_Sig_Str_Leg_Landed,B_Ro1_Sig_Str_Leg_Attempted,B_Ro1_Sig_Str_Distance_Landed,B_Ro1_Sig_Str_Distance_Attempted,B_Ro1_Sig_Str_Clinch_Landed,B_Ro1_Sig_Str_Clinch_Attempted,B_Ro1_Sig_Str_Ground_Landed,B_Ro1_Sig_Str_Ground_Attempted,B_Ro2_Knockdowns,B_Ro2_Sig_Str_Landed,B_Ro2_Sig_Str_Thrown,B_Ro2_Str_Landed,B_Ro2_Str_Thrown,B_Ro2_Takedowns_Landed,B_Ro2_Takedowns_Attempted,B_Ro2_Sub_Attempted,B_Ro2_Passes,B_Ro2_Reversals,B_Ro2_Sig_Str_Head_Landed,B_Ro2_Sig_Str_Head_Attempted,B_Ro2_Sig_Str_Body_Landed,B_Ro2_Sig_Str_Body_Attempted,B_Ro2_Sig_Str_Leg_Landed,B_Ro2_Sig_Str_Leg_Attempted,B_Ro2_Sig_Str_Distance_Landed,B_Ro2_Sig_Str_Distance_Attempted,B_Ro2_Sig_Str_Clinch_Landed,B_Ro2_Sig_Str_Clinch_Attempted,B_Ro2_Sig_Str_Ground_Landed,B_Ro2_Sig_Str_Ground_Attempted,B_Ro3_Knockdowns,B_Ro3_Sig_Str_Landed,B_Ro3_Sig_Str_Thrown,B_Ro3_Str_Landed,B_Ro3_Str_Thrown,B_Ro3_Takedowns_Landed,B_Ro3_Takedowns_Attempted,B_Ro3_Sub_Attempted,B_Ro3_Passes,B_Ro3_Reversals,B_Ro3_Sig_Str_Head_Landed,B_Ro3_Sig_Str_Head_Attempted,B_Ro3_Sig_Str_Body_Landed,B_Ro3_Sig_Str_Body_Attempted,B_Ro3_Sig_Str_Leg_Landed,B_Ro3_Sig_Str_Leg_Attempted,B_Ro3_Sig_Str_Distance_Landed,B_Ro3_Sig_Str_Distance_Attempted,B_Ro3_Sig_Str_Clinch_Landed,B_Ro3_Sig_Str_Clinch_Attempted,B_Ro3_Sig_Str_Ground_Landed,B_Ro3_Sig_Str_Ground_Attempted,B_Ro4_Knockdowns,B_Ro4_Sig_Str_Landed,B_Ro4_Sig_Str_Thrown,B_Ro4_Str_Landed,B_Ro4_Str_Thrown,B_Ro4_Takedowns_Landed,B_Ro4_Takedowns_Attempted,B_Ro4_Sub_Attempted,B_Ro4_Passes,B_Ro4_Reversals,B_Ro4_Sig_Str_Head_Landed,B_Ro4_Sig_Str_Head_Attempted,B_Ro4_Sig_Str_Body_Landed,B_Ro4_Sig_Str_Body_Attempted,B_Ro4_Sig_Str_Leg_Landed,B_Ro4_Sig_Str_Leg_Attempted,B_Ro4_Sig_Str_Distance_Landed,B_Ro4_Sig_Str_Distance_Attempted,B_Ro4_Sig_Str_Clinch_Landed,B_Ro4_Sig_Str_Clinch_Attempted,B_Ro4_Sig_Str_Ground_Landed,B_Ro4_Sig_Str_Ground_Attempted,B_Ro5_Knockdowns,B_Ro5_Sig_Str_Landed,B_Ro5_Sig_Str_Thrown,B_Ro5_Str_Landed,B_Ro5_Str_Thrown,B_Ro5_Takedowns_Landed,B_Ro5_Takedowns_Attempted,B_Ro5_Sub_Attempted,B_Ro5_Passes,B_Ro5_Reversals,B_Ro5_Sig_Str_Head_Landed,B_Ro5_Sig_Str_Head_Attempted,B_Ro5_Sig_Str_Body_Landed,B_Ro5_Sig_Str_Body_Attempted,B_Ro5_Sig_Str_Leg_Landed,B_Ro5_Sig_Str_Leg_Attempted,B_Ro5_Sig_Str_Distance_Landed,B_Ro5_Sig_Str_Distance_Attempted,B_Ro5_Sig_Str_Clinch_Landed,B_Ro5_Sig_Str_Clinch_Attempted,B_Ro5_Sig_Str_Ground_Landed,B_Ro5_Sig_Str_Ground_Attempted
UFC 198: Werdum vs Miocic,May 14 2016,Curitiba Parana Brazil,False,Kevin MacDonald,U-DEC,John Lineker,Bantamweight,John Lineker,0,80,183,95,200,1,2,0,4,0,36,116,28,44,16,23,56,150,2,6,22,27,0,17,53,20,57,0,0,0,1,0,5,29,9,19,3,5,16,50,0,1,1,2,0,21,56,21,56,0,1,0,0,0,8,38,6,9,7,9,21,56,0,0,0,0,0,42,74,54,87,1,1,0,3,0,23,49,13,16,6,9,19,44,2,5,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rob Font,0,40,114,40,114,0,3,0,0,0,27,94,5,11,8,9,39,113,1,1,0,0,0,17,46,17,46,0,2,0,0,0,10,34,4,8,3,4,16,45,1,1,0,0,0,15,45,15,45,0,1,0,0,0,11,39,1,3,3,3,15,45,0,0,0,0,0,8,23,8,23,0,0,0,0,0,6,21,0,0,2,2,8,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 198: Werdum vs Miocic,May 14 2016,Curitiba Parana Brazil,False,Leon Roberts,KO/TKO,Rogerio Nogueira,Light Heavyweight,Rogerio Nogueira,1,30,58,36,65,0,0,0,0,0,30,55,0,3,0,0,23,50,2,3,5,5,1,30,58,36,65,0,0,0,0,0,30,55,0,3,0,0,23,50,2,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Cummins,0,12,36,14,38,0,2,0,0,0,6,25,0,2,6,9,12,33,0,3,0,0,0,12,36,14,38,0,2,0,0,0,6,25,0,2,6,9,12,33,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 198: Werdum vs Miocic,May 14 2016,Curitiba Parana Brazil,False,Osiris Maia,S-DEC,Sergio Moraes,Welterweight,Sergio Moraes,0,28,54,56,84,0,4,1,5,0,21,44,5,8,2,2,19,43,3,4,6,7,0,8,14,8,14,0,3,0,0,0,4,9,2,3,2,2,7,13,1,1,0,0,0,13,29,33,50,0,1,1,0,0,12,26,1,3,0,0,9,24,2,3,2,2,0,7,11,15,20,0,0,0,5,0,5,9,2,2,0,0,3,6,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luan Chagas,1,46,115,58,128,0,1,0,1,1,23,82,10,19,13,14,42,107,2,2,2,6,1,20,51,21,52,0,0,0,0,0,12,39,3,6,5,6,20,48,0,0,0,3,0,21,51,22,52,0,0,0,1,0,9,34,6,11,6,6,19,49,2,2,0,0,0,5,13,15,24,0,1,0,0,1,2,9,1,2,2,2,3,10,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 198: Werdum vs Miocic,May 14 2016,Curitiba Parana Brazil,False,Eduardo Herdy,S-DEC,Renato Moicano,Featherweight,Renato Moicano,0,44,129,52,137,0,0,0,1,0,21,98,5,11,18,20,41,124,1,3,2,2,0,9,26,15,32,0,0,0,1,0,4,20,1,2,4,4,7,24,0,0,2,2,0,15,51,15,51,0,0,0,0,0,7,38,0,3,8,10,15,51,0,0,0,0,0,20,52,22,54,0,0,0,0,0,10,40,4,6,6,6,19,49,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zubaira Tukhugov,0,29,112,32,115,3,8,0,0,0,24,100,5,12,0,0,26,106,0,1,3,5,0,5,21,8,24,1,2,0,0,0,5,20,0,1,0,0,2,16,0,0,3,5,0,11,48,11,48,0,1,0,0,0,8,42,3,6,0,0,11,48,0,0,0,0,0,13,43,13,43,2,5,0,0,0,11,38,2,5,0,0,13,42,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Marc Goddard,KO/TKO,Alistair Overeem,Heavyweight,Alistair Overeem,1,23,30,33,41,1,1,0,1,0,13,19,8,9,2,2,9,10,4,5,10,15,0,10,13,20,24,1,1,0,0,0,3,5,5,6,2,2,3,4,4,5,3,4,1,13,17,13,17,0,0,0,1,0,10,14,3,3,0,0,6,6,0,0,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrei Arlovski,0,16,33,29,46,0,0,0,0,0,10,25,3,3,3,5,13,29,1,2,2,2,0,14,26,27,39,0,0,0,0,0,9,20,3,3,2,3,11,22,1,2,2,2,0,2,7,2,7,0,0,0,0,0,1,5,0,0,1,2,2,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Leon Roberts,KO/TKO,Stefan Struve,Heavyweight,Antonio Silva,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Struve,1,13,16,15,18,0,0,0,0,0,12,15,1,1,0,0,1,1,1,3,11,12,1,13,16,15,18,0,0,0,0,0,12,15,1,1,0,0,1,1,1,3,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Marc Goddard,SUB,Gunnar Nelson,Welterweight,Albert Tumenov,0,23,41,24,43,0,0,0,0,0,9,27,12,12,2,2,21,37,2,3,0,1,0,13,24,13,25,0,0,0,0,0,4,15,8,8,1,1,13,23,0,0,0,1,0,10,17,11,18,0,0,0,0,0,5,12,4,4,1,1,8,14,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunnar Nelson,0,29,44,41,56,2,2,1,4,0,25,39,4,5,0,0,15,29,0,1,14,14,0,20,31,27,38,1,1,0,1,0,17,27,3,4,0,0,10,20,0,1,10,10,0,9,13,14,18,1,1,1,3,0,8,12,1,1,0,0,5,9,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Rich Mitchell,KO/TKO,Germaine de Randamie,Women's Bantamweight,Germaine de Randamie,1,18,29,23,34,0,0,0,1,0,9,19,9,10,0,0,7,16,11,13,0,0,1,18,29,23,34,0,0,0,1,0,9,19,9,10,0,0,7,16,11,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna Elmose,0,6,10,32,43,0,5,0,0,0,2,3,2,5,2,2,2,4,4,6,0,0,0,6,10,32,43,0,5,0,0,0,2,3,2,5,2,2,2,4,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Lukasz Bosacki,SUB,Nikita Krylov,Light Heavyweight,Nikita Krylov,0,58,88,115,152,0,2,1,2,1,33,55,18,24,7,9,12,38,27,30,19,20,0,32,54,60,84,0,1,0,0,0,13,29,13,17,6,8,10,29,22,25,0,0,0,26,34,55,68,0,1,1,2,1,20,26,5,7,1,1,2,9,5,5,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francimar Barroso,0,22,36,34,51,2,7,0,0,0,17,31,3,3,2,2,12,24,9,10,1,2,0,18,31,29,44,1,6,0,0,0,14,27,2,2,2,2,10,22,8,9,0,0,0,4,5,5,7,1,1,0,0,0,3,4,1,1,0,0,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Marc Goddard,U-DEC,Karolina Kowalkiewicz,Women's Strawweight,Karolina Kowalkiewicz,0,119,261,164,309,0,1,0,1,0,87,216,22,33,10,12,85,212,34,49,0,0,0,35,81,45,91,0,0,0,0,0,22,65,10,13,3,3,24,63,11,18,0,0,0,38,88,52,105,0,0,0,1,0,27,73,8,10,3,5,25,70,13,18,0,0,0,46,92,67,113,0,1,0,0,0,38,78,4,10,4,4,36,79,10,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heather Clark,0,70,152,134,219,0,15,0,0,1,46,115,17,28,7,9,61,139,9,13,0,0,0,29,53,61,86,0,4,0,0,0,20,42,6,7,3,4,28,49,1,4,0,0,0,19,40,35,57,0,8,0,0,1,14,30,3,7,2,3,16,37,3,3,0,0,0,22,59,38,76,0,3,0,0,0,12,43,8,14,2,2,17,53,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Leon Roberts,U-DEC,Rustam Khabilov,Lightweight,Rustam Khabilov,0,50,73,79,110,6,9,0,4,1,39,59,2,3,9,11,20,40,2,3,28,30,0,14,22,21,29,2,5,0,0,0,7,14,1,1,6,7,9,17,0,0,5,5,0,10,19,11,20,1,1,0,2,1,9,16,0,1,1,2,6,14,1,2,3,3,0,26,32,47,61,3,3,0,2,0,23,29,1,1,2,2,5,9,1,1,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Wade,1,25,58,42,76,0,0,0,1,1,11,38,7,11,7,9,22,52,3,3,0,3,0,13,29,14,30,0,0,0,0,0,3,15,5,7,5,7,11,27,2,2,0,0,1,4,14,12,23,0,0,0,1,1,4,14,0,0,0,0,4,11,0,0,0,3,0,8,15,16,23,0,0,0,0,0,4,9,2,4,2,2,7,14,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Lukasz Bosacki,KO/TKO,Magnus Cedenblad,Middleweight,Magnus Cedenblad,1,21,44,21,44,0,0,0,0,0,16,36,5,8,0,0,16,35,5,9,0,0,1,11,26,11,26,0,0,0,0,0,7,20,4,6,0,0,11,26,0,0,0,0,0,10,18,10,18,0,0,0,0,0,9,16,1,2,0,0,5,9,5,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garreth McLellan,0,12,33,12,33,0,0,0,0,0,2,17,1,4,9,12,12,33,0,0,0,0,0,11,28,11,28,0,0,0,0,0,2,14,1,3,8,11,11,28,0,0,0,0,0,1,5,1,5,0,0,0,0,0,0,3,0,1,1,1,1,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Rich Mitchell,S-DEC,Josh Emmett,Lightweight,Jon Tuck,0,53,180,54,181,0,1,0,0,0,29,150,12,16,12,14,52,174,1,5,0,1,0,12,46,12,46,0,0,0,0,0,4,34,2,4,6,8,11,40,1,5,0,1,0,19,61,19,61,0,0,0,0,0,11,52,4,5,4,4,19,61,0,0,0,0,0,22,73,23,74,0,1,0,0,0,14,64,6,7,2,2,22,73,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Emmett,0,54,152,54,153,0,2,0,0,0,32,114,11,23,11,15,54,151,0,1,0,0,0,17,42,17,42,0,1,0,0,0,6,26,3,7,8,9,17,41,0,1,0,0,0,18,61,18,62,0,0,0,0,0,12,47,4,10,2,4,18,61,0,0,0,0,0,19,49,19,49,0,1,0,0,0,14,41,4,6,1,2,19,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Leon Roberts,KO/TKO,Reza Madadi,Lightweight,Yan Cabral,0,32,85,61,117,1,10,0,2,0,19,70,11,13,2,2,14,62,17,22,1,1,0,10,20,22,34,1,5,0,2,0,3,12,6,7,1,1,2,10,7,9,1,1,0,20,49,35,64,0,2,0,0,0,14,43,5,5,1,1,11,38,9,11,0,0,0,2,16,4,19,0,3,0,0,0,2,15,0,1,0,0,1,14,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reza Madadi,0,27,68,36,78,1,2,0,0,0,18,59,8,8,1,1,14,49,13,19,0,0,0,3,16,5,18,0,1,0,0,0,1,14,2,2,0,0,0,11,3,5,0,0,0,13,35,20,43,1,1,0,0,0,6,28,6,6,1,1,5,23,8,12,0,0,0,11,17,11,17,0,0,0,0,0,11,17,0,0,0,0,9,15,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Marc Goddard,U-DEC,Kyoji Horiguchi,Flyweight,Kyoji Horiguchi,2,72,145,83,158,6,8,0,6,0,44,108,18,27,10,10,50,109,12,15,10,21,2,25,52,30,59,2,2,0,1,0,19,43,5,8,1,1,14,31,1,1,10,20,0,24,47,27,50,2,4,0,4,0,14,33,5,9,5,5,22,44,2,3,0,0,0,23,46,26,49,2,2,0,1,0,11,32,8,10,4,4,14,34,9,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neil Seery,0,40,101,51,112,0,5,1,0,0,36,91,2,8,2,2,34,91,3,5,3,5,0,10,20,15,25,0,1,1,0,0,9,19,0,0,1,1,7,15,0,0,3,5,0,12,42,14,44,0,2,0,0,0,10,36,2,6,0,0,12,41,0,1,0,0,0,18,39,22,43,0,2,0,0,0,17,36,0,2,1,1,15,35,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Lukasz Bosacki,U-DEC,Leon Edwards,Welterweight,Leon Edwards,0,24,35,55,69,2,3,1,7,0,17,28,7,7,0,0,8,17,1,1,15,17,0,5,6,15,17,1,1,1,3,0,4,5,1,1,0,0,1,1,0,0,4,5,0,6,9,21,24,1,1,0,3,0,4,7,2,2,0,0,2,5,0,0,4,4,0,13,20,19,28,0,1,0,1,0,9,16,4,4,0,0,5,11,1,1,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominic Waters,0,3,16,39,54,4,12,0,3,0,1,12,2,2,0,2,3,15,0,1,0,0,0,0,3,0,3,1,2,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,22,28,2,6,0,1,0,0,5,0,0,0,1,0,5,0,1,0,0,0,3,7,17,23,1,4,0,1,0,1,4,2,2,0,1,3,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Overeem vs Arlovski,May 08 2016,Rotterdam Zuid-Holland Netherlands,False,Rich Mitchell,SUB,Yuta Sasaki,Flyweight,Yuta Sasaki,0,7,23,26,46,4,10,1,5,0,5,20,2,3,0,0,3,18,0,0,4,5,0,2,15,4,19,2,6,0,2,0,1,13,1,2,0,0,2,15,0,0,0,0,0,5,8,22,27,2,4,1,3,0,4,7,1,1,0,0,1,3,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willie Gates,0,13,32,31,50,0,0,0,0,0,7,25,5,6,1,1,9,22,1,6,3,4,0,7,21,25,39,0,0,0,0,0,4,17,2,3,1,1,5,14,0,5,2,2,0,6,11,6,11,0,0,0,0,0,3,8,3,3,0,0,4,8,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
